,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,class
346,0.0,0.0,0.0,0.0,0.0,0.7000161410675294,0.0638903620815602,0.002777841829633,0.002777841829633,0.0,0.0,0.0001666705097779,0.0,0.7083496665564286,0.0638903620815602,0.0001666705097779,0.0,0.0,0.002777841829633,0.002777841829633,0.0,0.0,0.0,0.002777841829633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777841829633,1
347,0.0,0.0,0.0,0.0,0.0,0.799761608640245,0.0952097153143148,0.0063473143542876,0.0063473143542876,0.0,0.0,0.0003808388612572,0.0,0.5903002349487523,0.0507785148343012,0.0007616777225145,6.34731435428766e-05,0.0,0.0063473143542876,0.0063473143542876,0.0,0.0,0.0,0.0063473143542876,0.0,0.0,0.0,0.0,0.0063473143542876,0.0,0.0,0.0,0.0063473143542876,1
348,0.0,0.0,0.0,0.0,0.0,0.7240160567542893,0.0484471710839301,0.0,0.0,0.0026915095046627,0.0026915095046627,0.0001614905702797,0.0,0.6863349236890103,0.0484471710839301,0.0002422358554196,0.0,0.0,0.0,0.0,0.0026915095046627,0.0026915095046627,0.0,0.0026915095046627,0.0,0.0,0.0,0.0026915095046627,0.0,0.0,0.0026915095046627,0.0,0.0,1
349,0.0,0.0,0.0,0.0,0.0,0.2556555863477251,0.0628661277904242,0.0041910751860282,0.0041910751860282,0.0,0.0,0.0002933752630219,0.0,0.9346097664843068,0.238891285603612,8.382150372056563e-05,4.191075186028282e-05,0.0,0.0041491644341679,0.0040234321785871,0.0,0.0,0.0,0.0041910751860282,0.0,0.0,0.0,0.0,0.0,0.0041910751860282,0.0,0.0,0.0041910751860282,1
350,0.0,0.0,0.0,0.0,0.0,0.7404717183649884,0.0079053920110141,0.002635130670338,0.002635130670338,0.0,0.0,0.0001581078402202,0.0,0.6719583209361993,0.0079053920110141,0.0001581078402202,0.0,0.0,0.002635130670338,0.002635130670338,0.0,0.0,0.0,0.002635130670338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002635130670338,1
351,0.0,0.0,0.0,0.0,0.0,0.6853395292726535,0.0028555813719693,0.0028555813719693,0.0028555813719693,0.0,0.0,0.0001713348823181,0.0,0.7281732498521943,0.0028555813719693,0.0001713348823181,0.0,0.0,0.0028555813719693,0.0028555813719693,0.0,0.0,0.0,0.0028555813719693,0.0,0.0,0.0,0.0,0.0028555813719693,0.0,0.0,0.0,0.0028555813719693,1
352,0.0,0.0,0.0,0.0,0.0,0.713220651439066,0.0219452508135097,0.0027431563516887,0.0027431563516887,0.0,0.0,0.0001645893811013,0.0,0.6995048696806224,0.038404188923642,0.0001920209446182,0.0,0.0,0.0027431563516887,0.0027431563516887,0.0,0.0,0.0,0.0027431563516887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027431563516887,1
353,0.0,0.0,0.0,0.0,0.0,0.7332029716579247,0.0079985778726319,0.0026661926242106,0.0026661926242106,0.0,0.0,0.0001866334836947,0.0,0.6798791191737119,0.0079985778726319,0.0001866334836947,0.0,0.0,0.0026661926242106,0.0026661926242106,0.0,0.0,0.0,0.0026661926242106,0.0,0.0,0.0,0.0,0.0026661926242106,0.0,0.0,0.0,0.0026661926242106,1
354,0.0,0.0,0.0,0.0,0.0,0.4132957707416606,0.0427547349043097,0.0,0.0,0.0035628945753591,0.0035628945753591,0.0002850315660287,0.0,0.9085381167165816,0.0427547349043097,0.0002494026202751,0.0,0.0,0.0,0.0,0.0035628945753591,0.0035628945753591,0.0,0.0035628945753591,0.0,0.0,0.0,0.0,0.0,0.0,0.0035628945753591,0.0,0.0,1
355,0.0,0.0,0.0,0.0,0.0,0.5405715026418576,0.02307317389325,0.0032961676990357,0.0032961676990357,0.0,0.0,0.0002307317389325,0.0,0.8405227632541078,0.0263693415922857,0.0002966550929132,0.0,0.0,0.0032961676990357,0.0032961676990357,0.0,0.0,0.0,0.0032961676990357,0.0,0.0,0.0,0.0,0.0032961676990357,0.0,0.0,0.0,0.0032961676990357,1
356,0.0,0.0,0.0,0.0,0.0,0.605405115880088,0.0093619347816508,0.0,0.0,0.0031206449272169,0.0031206449272169,0.0002184451449051,0.0,0.7957644564403219,0.0093619347816508,0.0002496515941773,0.0,0.0,0.0,0.0,0.0031206449272169,0.0031206449272169,0.0,0.0031206449272169,0.0,0.0,0.0,0.0,0.0,0.0,0.0031206449272169,0.0,0.0,1
357,0.0,0.0,0.0,0.0,0.0,0.4273057348400729,0.056503237664803,0.0,0.0,0.0035314523540501,0.0035314523540501,0.0002472016647835,0.0,0.9005203502827984,0.056503237664803,0.0002472016647835,0.0,0.0,0.0,0.0,0.0035314523540501,0.0035314523540501,0.0,0.0035314523540501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
358,0.0,0.0,0.0,0.0,0.0,0.9915839074369872,0.0495791953718493,0.004507199579259,0.004507199579259,0.0,0.0,0.0002253599789629,0.0,0.1081727899022168,0.0495791953718493,0.000540863949511,0.0001802879831703,0.0,0.0041466236129183,0.004507199579259,0.0,0.0,0.0,0.004507199579259,0.0,0.0,0.0,0.0,0.004507199579259,0.0,0.0,0.0,0.004507199579259,1
359,0.0,0.0,0.0,0.0,0.0,0.1098287237277754,0.0075743947398465,0.0037871973699232,0.0037871973699232,0.0,0.0,0.0005302076317892,0.0,0.9657353293304392,0.234806236935244,7.574394739846581e-05,3.787197369923291e-05,0.0,0.0037871973699232,0.0037871973699232,0.0,0.0,0.0,0.0037871973699232,0.0,0.0,0.0,0.0,0.0,0.0037871973699232,0.0,0.0,0.0037871973699232,1
360,0.0,0.0,0.0,0.0,0.0,0.6674512574943517,0.0320609774342265,0.0,0.0,0.0029146343122024,0.0029146343122024,0.0001748780587321,0.0,0.7432317496116144,0.0320609774342265,0.0002040244018541,0.0,0.0,0.0,0.0,0.0029146343122024,0.0029146343122024,0.0,0.0029146343122024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
361,0.0,0.0,0.0,0.0,0.0,0.4185870411987909,0.0567575649083106,0.0,0.0,0.0035473478067694,0.0035473478067694,0.0002483143464738,0.0,0.9045736907262008,0.0567575649083106,0.0002128408684061,0.0,0.0,0.0,0.0,0.0035473478067694,0.0035473478067694,0.0,0.0035473478067694,0.0,0.0,0.0,0.0,0.0,0.0,0.0035473478067694,0.0,0.0,1
362,0.0,0.0,0.0,0.0,0.0,0.6848928777548123,0.0256834829158054,0.0028537203239783,0.0028537203239783,0.0,0.0,0.0001712232194387,0.0,0.7276986826144881,0.0256834829158054,0.0001712232194387,0.0,0.0,0.0028537203239783,0.0028537203239783,0.0,0.0,0.0,0.0028537203239783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028537203239783,1
363,0.0,0.0,0.0,0.0,0.0,0.2104489703401599,0.2104489703401599,0.0116916094633422,0.0116916094633422,0.0,0.0,0.0,0.0,0.9119455381406932,0.2805986271202133,0.0005845804731671,0.0001169160946334,0.0009353287570673,0.0116916094633422,0.0087687070975066,0.0,0.0,0.0,0.0116916094633422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116916094633422,1
364,0.0,0.6455181133282664,0.0,0.0,0.0,0.5387593484316685,0.5387593484316685,0.0,0.0,0.0,0.0,0.0,0.0,0.0372414296150922,0.0372414296150922,0.0,0.0012413809871697,0.0,0.0,0.0,0.0,0.0,0.0012413809871697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
365,0.0,0.0,0.0,0.0,0.0,0.4904146864899536,0.0510848631760368,0.0,0.0,0.0034056575450691,0.0034056575450691,0.0002043394527041,0.0,0.8684426739926262,0.0510848631760368,0.0002043394527041,0.0,0.0,0.0,0.0,0.0034056575450691,0.0034056575450691,0.0,0.0034056575450691,0.0,0.0,0.0,0.0,0.0,0.0,0.0034056575450691,0.0,0.0,1
366,0.0,0.0,0.0,0.0,0.0,0.908445203854986,0.0316899489716855,0.0035211054412983,0.0035211054412983,0.0,0.0,0.0001760552720649,0.0,0.4154904420732107,0.0316899489716855,0.0002816884353038,3.521105441298396e-05,0.0,0.0034506833324724,0.0035211054412983,0.0,0.0,0.0,0.0035211054412983,0.0,0.0,0.0,0.0,0.0035211054412983,0.0,0.0,0.0,0.0035211054412983,1
367,0.0,0.0,0.0,0.0,0.0,0.3989734956360089,0.0179717790827031,0.0,0.0,0.0035943558165406,0.0035943558165406,0.0002156613489924,0.0,0.9165607332178584,0.0179717790827031,0.0002875484653232,0.0,0.0,0.0,0.0,0.0035943558165406,0.0035943558165406,0.0,0.0035943558165406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
368,0.0,0.0,0.0,0.0,0.0,0.6637785964974179,0.0640488119427333,0.0029113096337606,0.0029113096337606,0.0,0.0,0.000145565481688,0.0,0.7423839566089543,0.0640488119427333,0.0001746785780256,0.0,0.0,0.0029113096337606,0.0029113096337606,0.0,0.0,0.0,0.0029113096337606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029113096337606,1
369,0.0,0.0,0.0,0.0,0.0,0.7404737692032012,0.0420126961250043,0.0026257935078127,0.0026257935078127,0.0,0.0,0.0001575476104687,0.0,0.6695773444922565,0.0393869026171915,0.000210063480625,0.0,0.0,0.0026257935078127,0.0026257935078127,0.0,0.0,0.0,0.0026257935078127,0.0,0.0,0.0,0.0,0.0026257935078127,0.0,0.0,0.0,0.0026257935078127,1
370,0.0,0.6951871657754011,0.0,0.0,0.0,0.3770053475935829,0.3770053475935829,0.0,0.0,0.0,0.0,0.0,0.0,0.3409090909090909,0.3409090909090909,0.0,0.0013368983957219,0.0,0.0,0.0,0.0,0.0,0.0013368983957219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
371,0.0,0.899073782556306,0.0,0.0,0.0,0.2177988814332136,0.2177988814332136,0.0,0.0,0.0,0.0,0.0,0.0,0.2221548590618779,0.2177988814332136,8.711955257328546e-06,0.0008537716152181,0.0,0.0,0.0,0.0,0.0,0.0008711955257328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
372,0.0,0.0,0.0,0.0,0.0,0.2816326275878419,0.0225306102070273,0.0037551017011712,0.0037551017011712,0.0,0.0,0.0002628571190819,0.0,0.9575509337986624,0.0563265255175683,0.0002253061020702,0.0,0.0,0.0037551017011712,0.0037551017011712,0.0,0.0,0.0,0.0037551017011712,0.0,0.0,0.0,0.0,0.0037551017011712,0.0,0.0,0.0,0.0037551017011712,1
373,0.0,0.0,0.0,0.0,0.0,0.7163337490603363,0.0191386879519937,0.0027340982788562,0.0027340982788562,0.0,0.0,0.0001640458967313,0.0,0.6971950611083426,0.0191386879519937,0.000246068845097,0.0,0.0,0.0027340982788562,0.0027340982788562,0.0,0.0,0.0,0.0027340982788562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027340982788562,1
374,0.0,0.0,0.0,0.0,0.0,0.6262815201551606,0.0547236279747227,0.0030402015541512,0.0030402015541512,0.0,0.0,0.0002128141087905,0.0,0.7752513963085725,0.0608040310830253,0.0002128141087905,0.0,0.0,0.0030402015541512,0.0030402015541512,0.0,0.0,0.0,0.0030402015541512,0.0,0.0,0.0,0.0,0.0030402015541512,0.0,0.0,0.0,0.0030402015541512,1
375,0.0,0.0,0.0,0.0,0.0,0.7267365479008845,0.0188413179085414,0.0026916168440773,0.0026916168440773,0.0,0.0,0.0001614970106446,0.0,0.6863622952397241,0.0188413179085414,0.0002153293475261,0.0,0.0,0.0026916168440773,0.0026916168440773,0.0,0.0,0.0,0.0026916168440773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026916168440773,1
376,0.0,0.0,0.0,0.0,0.0,0.6836248873736446,0.0171621310637735,0.0028603551772955,0.0028603551772955,0.0,0.0,0.0001716213106377,0.0,0.729390570210374,0.0171621310637735,0.0001430177588647,0.0,0.0,0.0028603551772955,0.0028603551772955,0.0,0.0,0.0,0.0028603551772955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028603551772955,1
377,0.0,0.0,0.0,0.0,0.0,0.6678598796335496,0.0204149308184927,0.0029164186883561,0.0029164186883561,0.0,0.0,0.0002041493081849,0.0,0.7436867655308086,0.0204149308184927,0.0002041493081849,0.0,0.0,0.0029164186883561,0.0029164186883561,0.0,0.0,0.0,0.0029164186883561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029164186883561,1
378,0.0,0.0,0.0,0.0,0.0,0.4048670731865145,0.025080261170846,0.003582894452978,0.003582894452978,0.0,0.0,0.0002866315562382,0.0,0.9136380855093912,0.025080261170846,0.0002508026117084,0.0,0.0,0.003582894452978,0.003582894452978,0.0,0.0,0.0,0.003582894452978,0.0,0.0,0.0,0.0,0.003582894452978,0.0,0.0,0.0,0.003582894452978,1
379,0.0,0.0,0.0,0.0,0.0,0.737398826620226,0.0422881047524144,0.0026430065470259,0.0026430065470259,0.0,0.0,0.0001321503273512,0.0,0.6739666694916044,0.0132150327351294,0.0001850104582918,0.0,0.0,0.0026430065470259,0.0026430065470259,0.0,0.0,0.0,0.0026430065470259,0.0,0.0,0.0,0.0,0.0026430065470259,0.0,0.0,0.0,0.0026430065470259,1
380,0.0,0.0,0.0,0.0,0.0,0.6735707273032462,0.0375811993774343,0.0028908614905718,0.0028908614905718,0.0,0.0,0.00020236030434,0.0,0.7371696800958274,0.0375811993774343,0.0002312689192457,0.0,0.0,0.0028908614905718,0.0028908614905718,0.0,0.0,0.0,0.0028908614905718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028908614905718,1
381,0.0,0.0,0.0,0.0,0.0,0.6290340247896176,0.0212716819977165,0.0030388117139595,0.0030388117139595,0.0,0.0,0.0001823287028375,0.0,0.7748969870596739,0.0577374225652306,0.0001823287028375,0.0,0.0,0.0030388117139595,0.0030388117139595,0.0,0.0,0.0,0.0030388117139595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030388117139595,1
382,0.0,0.0,0.0,0.0,0.0,0.632354555936502,0.0282301141043081,0.0,0.0,0.0056460228208616,0.0056460228208616,0.0004516818256689,0.0,0.7735051264580427,0.0282301141043081,0.0004516818256689,5.6460228208616255e-05,0.0,0.0,0.0,0.0056460228208616,0.0056460228208616,0.0,0.0056460228208616,0.0,0.0,0.0,0.0,0.0056460228208616,0.0,0.0056460228208616,0.0,0.0,1
383,0.0,0.0,0.0,0.0,0.0,0.6347771760960562,0.0362729814912032,0.0030227484576002,0.0030227484576002,0.0,0.0,0.000181364907456,0.0,0.7708008566880683,0.0392957299488034,0.000211592392032,0.0,0.0,0.0030227484576002,0.0030227484576002,0.0,0.0,0.0,0.0030227484576002,0.0,0.0,0.0,0.0,0.0030227484576002,0.0,0.0,0.0,0.0030227484576002,1
384,0.0,0.0,0.0,0.0,0.0,0.7056108272090912,0.0442736205307665,0.0027671012831729,0.0027671012831729,0.0,0.0,0.0001936970898221,0.0,0.7056108272090912,0.0470407218139394,0.0001936970898221,0.0,0.0,0.0027671012831729,0.0027671012831729,0.0,0.0,0.0,0.0027671012831729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027671012831729,1
385,0.0,0.0,0.0,0.0,0.0,0.3713537404843055,0.0072814458918491,0.0036407229459245,0.0036407229459245,0.0,0.0,0.0001820361472962,0.0,0.9283843512107636,0.0072814458918491,0.0001820361472962,0.0,0.0,0.0036407229459245,0.0036407229459245,0.0,0.0,0.0,0.0036407229459245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036407229459245,1
386,0.0,0.0,0.0,0.0,0.0,0.0156831836293443,0.003920795907336,0.003920795907336,0.003920795907336,0.0,0.0,0.002940596930502,0.0,0.9998029563707016,0.003920795907336,0.0003528716316602,0.0,0.0,0.003920795907336,0.003920795907336,0.0,0.0,0.0,0.003920795907336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920795907336,1
387,0.0,0.0,0.0,0.0,0.0,0.9924904235753856,0.0170141215470066,0.0056713738490022,0.0056713738490022,0.0,0.0,0.0003402824309401,0.0,0.1190988508290463,0.0170141215470066,0.0013611297237605,0.0002835686924501,0.0,0.0018715533701707,0.0056713738490022,0.0002835686924501,0.0,0.0,0.0056713738490022,0.0,0.0,0.0,0.0,0.0056713738490022,0.0,0.0,0.0,0.0056713738490022,1
388,0.0,0.0,0.0,0.0,0.0,0.4193238019947895,0.0461966900502734,0.0035535915423287,0.0035535915423287,0.0,0.0,0.0002132154925397,0.0,0.9061658432938248,0.0284287323386297,0.0002842873233862,0.0,0.0,0.0035535915423287,0.0035535915423287,0.0,0.0,0.0,0.0035535915423287,0.0,0.0,0.0,0.0,0.0035535915423287,0.0,0.0,0.0,0.0035535915423287,1
389,0.0,0.0,0.0,0.0,0.0,0.6282940787939728,0.0121998850251256,0.0030499712562814,0.0030499712562814,0.0,0.0,0.0002134979879396,0.0,0.7777426703517625,0.0121998850251256,0.0002134979879396,0.0,0.0,0.0030499712562814,0.0030499712562814,0.0,0.0,0.0,0.0030499712562814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030499712562814,1
390,0.0,0.9484582799408728,0.0,0.0,0.0,0.1231525285969737,0.1231525285969737,0.0,0.0,0.0,0.0,0.0,0.0,0.2343574238225994,0.1231525285969737,9.190487208729388e-06,0.0004870958220626,0.0,0.0,0.0,0.0,0.0,0.0009190487208729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
391,0.0,0.0,0.0,0.0,0.0,0.4912358543994768,0.0307022408999673,0.0034113600999963,0.0034113600999963,0.0,0.0,0.0002046816059997,0.0,0.8698968254990734,0.0307022408999673,0.0001705680049998,0.0,0.0,0.0034113600999963,0.0034113600999963,0.0,0.0,0.0,0.0034113600999963,0.0,0.0,0.0,0.0,0.0034113600999963,0.0,0.0,0.0,0.0034113600999963,1
392,0.0,0.0,0.0,0.0,0.0,0.7033722719368861,0.0500422960271302,0.0027801275570627,0.0027801275570627,0.0,0.0,0.0001668076534237,0.0,0.7089325270510117,0.0111205102282511,0.000222410204565,0.0,0.0,0.0027801275570627,0.0027801275570627,0.0,0.0,0.0,0.0027801275570627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027801275570627,1
393,0.0,0.0,0.0,0.0,0.0,0.6943216444128532,0.0449763008526544,0.0028110188032909,0.0028110188032909,0.0,0.0,0.0001686611281974,0.0,0.7168097948391804,0.0449763008526544,0.0001967713162303,0.0,0.0,0.0028110188032909,0.0028110188032909,0.0,0.0,0.0,0.0028110188032909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028110188032909,1
394,0.0,0.0,0.0,0.0,0.0,0.7402262846649411,0.0446235703521418,0.0026249159030671,0.0026249159030671,0.0,0.0,0.000157494954184,0.0,0.6693535552821276,0.0446235703521418,0.000157494954184,0.0,0.0,0.0026249159030671,0.0026249159030671,0.0,0.0,0.0,0.0026249159030671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026249159030671,1
395,0.0,0.0,0.0,0.0,0.0,0.3288500508571708,0.0628140546581112,0.0036949443916536,0.0036949443916536,0.0,0.0,0.0002216966634992,0.0,0.9422108198716692,0.0073898887833072,0.0002955955513322,0.0,0.0,0.0036949443916536,0.0036949443916536,0.0,0.0,0.0,0.0036949443916536,0.0,0.0,0.0,0.0,0.0036949443916536,0.0,0.0,0.0,0.0036949443916536,1
396,0.0,0.0,0.0,0.0,0.0,0.4887536917809705,0.047517720034261,0.0,0.0,0.00339412285959,0.00339412285959,0.0002036473715754,0.0,0.8655013291954686,0.0984295629281121,0.0001697061429795,0.0,0.0,0.0,0.0,0.00339412285959,0.00339412285959,0.0,0.00339412285959,0.0,0.0,0.0,0.0,0.00339412285959,0.0,0.00339412285959,0.0,0.0,1
397,0.0,0.0,0.0,0.0,0.0,0.7111621680944671,0.0082693275359821,0.0,0.0,0.002756442511994,0.002756442511994,0.0001929509758395,0.0,0.7028928405584849,0.0082693275359821,0.0001929509758395,0.0,0.0,0.0,0.0,0.002756442511994,0.002756442511994,0.0,0.002756442511994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
398,0.0,0.0,0.0,0.0,0.0,0.3664690848655259,0.0653113220552422,0.0036284067808467,0.0036284067808467,0.0,0.0,0.0002177044068508,0.0,0.9252437291159316,0.0725681356169358,0.0001814203390423,0.0,0.0,0.0036284067808467,0.0036284067808467,0.0,0.0,0.0,0.0036284067808467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036284067808467,1
399,0.0,0.0,0.0,0.0,0.0,0.7422204953398597,0.0496555965192159,0.0026134524483797,0.0026134524483797,0.0,0.0,0.0001568071469027,0.0,0.6664303743368459,0.0496555965192159,0.0001829416713865,0.0,0.0,0.0026134524483797,0.0026134524483797,0.0,0.0,0.0,0.0026134524483797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026134524483797,1
400,0.0,0.0,0.0,0.0,0.0,0.3760225134912887,0.065080819642723,0.0,0.0,0.0036156010912623,0.0036156010912623,0.0002892480873009,0.0,0.9219782782719096,0.065080819642723,0.0002530920763883,0.0,0.0,0.0,0.0,0.0036156010912623,0.0036156010912623,0.0,0.0036156010912623,0.0,0.0,0.0,0.0,0.0036156010912623,0.0,0.0036156010912623,0.0,0.0,1
401,0.0,0.0,0.0,0.0,0.0,0.2511299905406448,0.063719549838671,0.0037482088140394,0.0037482088140394,0.0,0.0,0.0002248925288423,0.0,0.955793247580066,0.1386837261194605,0.0002248925288423,0.0,0.0,0.0037482088140394,0.0037482088140394,0.0,0.0,0.0,0.0037482088140394,0.0,0.0,0.0,0.0,0.0,0.0037482088140394,0.0,0.0,0.0037482088140394,1
402,0.0,0.0,0.0,0.0,0.0,0.7509458249519885,0.0412891175231333,0.0025805698451958,0.0025805698451958,0.0,0.0,0.0001548341907117,0.0,0.6580453105249384,0.0361279778327417,0.0002064455876156,0.0,0.0,0.0025805698451958,0.0025805698451958,0.0,0.0,0.0,0.0025805698451958,0.0,0.0,0.0,0.0,0.0025805698451958,0.0,0.0,0.0,0.0025805698451958,1
403,0.0,0.0,0.0,0.0,0.0,0.4075015946200654,0.0536186308710612,0.003574575391404,0.003574575391404,0.0,0.0,0.0001787287695702,0.0,0.9115167248080412,0.0107237261742122,0.0002502202773982,0.0,0.0,0.003574575391404,0.003574575391404,0.0,0.0,0.0,0.003574575391404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003574575391404,1
404,0.0,0.0,0.0,0.0,0.0,0.4140006378130245,0.007137942031259,0.0035689710156295,0.0035689710156295,0.0,0.0,0.0002141382609377,0.0,0.910087608985528,0.014275884062518,0.0002141382609377,0.0,0.0,0.0035689710156295,0.0035689710156295,0.0,0.0,0.0,0.0035689710156295,0.0,0.0,0.0,0.0,0.0035689710156295,0.0,0.0,0.0,0.0035689710156295,1
405,0.0,0.0,0.0,0.0,0.0,0.0352244614247989,0.0195691452359994,0.0039138290471998,0.0039138290471998,0.0,0.0,0.0012915635855759,0.0,0.9980264070359706,0.0469659485663986,0.0001956914523599,3.913829047199885e-05,0.0,0.0039138290471998,0.0039138290471998,0.0,0.0,0.0,0.0039138290471998,0.0,0.0,0.0,0.0039138290471998,0.0,0.0,0.0,0.0,0.0039138290471998,1
406,0.0,0.0,0.0,0.0,0.0,0.676396899549689,0.0431742701840227,0.0028782846789348,0.0028782846789348,0.0,0.0,0.000172697080736,0.0,0.7339625931283859,0.0431742701840227,0.000172697080736,0.0,0.0,0.0028782846789348,0.0028782846789348,0.0,0.0,0.0,0.0028782846789348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028782846789348,1
407,0.0,0.0,0.0,0.0,0.0,0.570854454106895,0.0797282757132534,0.0031891310285301,0.0031891310285301,0.0,0.0,0.0001594565514265,0.0,0.8132284122751856,0.0797282757132534,0.0001594565514265,0.0,0.0,0.0031891310285301,0.0031891310285301,0.0,0.0,0.0,0.0031891310285301,0.0,0.0,0.0,0.0,0.0031891310285301,0.0,0.0,0.0,0.0031891310285301,1
408,0.0,0.0,0.0,0.0,0.0,0.7293299761430305,0.0160881612384492,0.0026813602064082,0.0026813602064082,0.0,0.0,0.0001340680103204,0.0,0.6837468526340911,0.0160881612384492,0.0001340680103204,0.0,0.0,0.0026813602064082,0.0026813602064082,0.0,0.0,0.0,0.0026813602064082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026813602064082,1
409,0.0,0.0,0.0,0.0,0.0,0.696513789032451,0.0308937567716006,0.0028085233428727,0.0028085233428727,0.0,0.0,0.0001404261671436,0.0,0.7161734524325605,0.0308937567716006,0.0001404261671436,0.0,0.0,0.0028085233428727,0.0028085233428727,0.0,0.0,0.0,0.0028085233428727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028085233428727,1
410,0.0,0.0,0.0,0.0,0.0,0.0352261938701446,0.0352261938701446,0.0039140215411271,0.0039140215411271,0.0,0.0,0.0,0.0,0.998075492987431,0.0352261938701446,0.0002739815078789,0.0,0.0,0.0039140215411271,0.0039140215411271,0.0,0.0,0.0,0.0039140215411271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039140215411271,1
411,0.0,0.0,0.0,0.0,0.0,0.4415754485409555,0.0560730728305975,0.0035045670519123,0.0035045670519123,0.0,0.0,0.0002102740231147,0.0,0.8936645982376481,0.0560730728305975,0.0002453196936338,0.0,0.0,0.0035045670519123,0.0035045670519123,0.0,0.0,0.0,0.0035045670519123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035045670519123,1
412,0.0,0.0,0.0,0.0,0.0,0.5057992794222408,0.0674399039229654,0.0033719951961482,0.0033719951961482,0.0,0.0,0.0001685997598074,0.0,0.8598587750178094,0.013487980784593,0.0003034795676533,0.0,0.0,0.0033719951961482,0.0033719951961482,0.0,0.0,0.0,0.0033719951961482,0.0,0.0,0.0,0.0,0.0033719951961482,0.0,0.0,0.0,0.0033719951961482,1
413,0.0,0.0,0.0,0.0,0.0,0.4079240486658267,0.0214696867718856,0.0035782811286476,0.0035782811286476,0.0,0.0,0.0002146968677188,0.0,0.9124616878051388,0.0214696867718856,0.0001789140564323,0.0,0.0,0.0035782811286476,0.0035782811286476,0.0,0.0,0.0,0.0035782811286476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035782811286476,1
414,0.0,0.0,0.0,0.0,0.0,0.735405718248717,0.0606248441567042,0.0026358627894219,0.0026358627894219,0.0,0.0,0.000131793139471,0.0,0.6721450113025909,0.0606248441567042,0.000131793139471,0.0,0.0,0.0026358627894219,0.0026358627894219,0.0,0.0,0.0,0.0026358627894219,0.0,0.0,0.0,0.0,0.0026358627894219,0.0,0.0,0.0,0.0026358627894219,1
415,0.0,0.0,0.0,0.0,0.0,0.6837367826561457,0.0114432934335756,0.0028608233583939,0.0028608233583939,0.0,0.0,0.0001430411679196,0.0,0.7295099563904482,0.0114432934335756,0.0001430411679196,0.0,0.0,0.0028608233583939,0.0028608233583939,0.0,0.0,0.0,0.0028608233583939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028608233583939,1
