f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,class
0.0,0.9905659791359042,0.0,0.0,0.0029657664045985,0.005931532809197,0.005931532809197,0.0,0.0,0.0,0.0,0.0,0.0,0.005931532809197,0.1364252546115317,0.0,0.0029657664045985,0.0002669189764138,0.0,0.0,0.0,0.0,0.0,0.0029657664045985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.7846080724013045,0.0,0.0,0.0023491259652733,0.0023491259652733,0.0023491259652733,0.0,0.0,0.0,0.0,0.0,0.0,0.5990271211447086,0.1597405656385889,0.0001879300772218,0.0007517203088874,0.0,2.349125965273367e-05,2.349125965273367e-05,0.0,0.0,0.0,0.0023491259652733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.000364274843629,0.4455081337582942,0.8928376417347335,0.0,0.000364274843629,0.000364274843629,0.000364274843629,0.0,0.0,0.0,0.0,0.0,0.0,0.0652051970095949,0.0025499239054031,1.0928245308870664e-05,3.642748436290222e-06,0.0,3.642748436290222e-06,0.0,3.642748436290222e-06,0.0,0.0,0.000364274843629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9945101042791128,0.0,0.0,0.0029775751625123,0.0059551503250246,0.0059551503250246,0.0,0.0,0.0,0.0,0.0,0.0,0.0238206013000985,0.1012375555254186,0.0,0.0029775751625123,0.0004466362743768,0.0,0.0,0.0,0.0,0.0,0.0029775751625123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9980336570703364,0.0,0.0,0.0029881247217674,0.0059762494435349,0.0059762494435349,0.0,0.0,0.0,0.0,0.0,0.0,0.0239049977741397,0.056774369713582,0.0,0.0029881247217674,0.0003286937193944,0.0,0.0,0.0,0.0,0.0,0.0029881247217674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.99894819981728,0.0,0.0,0.0029908628737044,0.0029908628737044,0.0029908628737044,0.0,0.0,0.0,0.0,0.0,0.0,0.0029908628737044,0.0448629431055664,0.0,0.0029908628737044,0.0005981725747408,0.0,0.0,0.0,0.0,0.0,0.0029908628737044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.9964723903909,0.0233388994252668,0.0783003639873036,0.0,6.574337866272349e-05,6.574337866272349e-05,6.574337866272349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0167645615589944,0.009269816391444,1.3148675732544698e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.574337866272349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9998969286990336,0.0,0.0,0.0029937033793384,0.0059874067586768,0.0059874067586768,0.0,0.0,0.0,0.0,0.0,0.0,0.0059874067586768,0.0059874067586768,0.0,0.0029937033793384,0.0,0.0,0.0,0.0,0.0,0.0,0.0029937033793384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0009859991825538,0.9999995138942838,0.0,0.0,1.947845086040808e-07,1.947845086040808e-07,1.947845086040808e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.558276068832646e-06,3.700905663477535e-06,0.0,1.947845086040808e-07,2.1426295946448884e-08,0.0,0.0,0.0,0.0,0.0,1.947845086040808e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003643531966141,0.4415960742964103,0.8915722721149473,0.0,0.0003643531966141,0.0003643531966141,0.0003643531966141,0.0,0.0,0.0,0.0,0.0,0.0,0.0929100651366209,0.0367996728580342,7.287063932283999e-06,0.0,0.0,0.0,0.0,3.643531966142e-06,0.0,0.0,0.0003643531966141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9898522640495866,0.0,0.0,0.0029636295330825,0.0029636295330825,0.0029636295330825,0.0,0.0,0.0,0.0,0.0,0.0,0.0266726657977433,0.1392905880548819,0.0,0.0029636295330825,0.0003852718393007,0.0,0.0,0.0,0.0,0.0,0.0029636295330825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9974993316951616,0.0,0.0,0.002986524945195,0.0059730498903901,0.0059730498903901,0.0,0.0,0.0,0.0,0.0,0.0,0.0119460997807803,0.0686900737394871,0.0,0.002986524945195,0.0005077092406831,0.0,0.0,0.0,0.0,0.0,0.002986524945195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003632942691561,0.4450354797162404,0.890434253701637,0.0,0.0003632942691561,0.0003632942691561,0.0003632942691561,0.0,0.0,0.0,0.0,0.0,0.0,0.0904602730198725,0.0279736587250208,7.265885383122293e-06,0.0,0.0,0.0,0.0,3.6329426915611466e-06,0.0,0.0,0.0003632942691561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.5554499012505362,0.7890915263797299,0.0,0.0,0.0044083325496074,0.0044083325496074,0.0,0.0,0.0044083325496074,0.0044083325496074,0.0,0.0,0.185149967083512,0.185149967083512,0.0,8.81666509921486e-05,0.0,0.0002204166274803,0.0002204166274803,0.004187915922127,0.004187915922127,0.0,0.0044083325496074,0.0,0.0,0.0,0.0,0.0,0.0044083325496074,0.0,0.0,0.0,r2l
0.0003626554816869,0.4464288979566581,0.8888685856147597,0.0,0.0003626554816869,0.0003626554816869,0.0003626554816869,0.0,0.0,0.0,0.0,0.0,0.0,0.0924771478301769,0.0442439687658101,7.253109633739369e-06,0.0,0.0,0.0,0.0,3.626554816869685e-06,0.0,0.0,0.0003626554816869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0011355424441837,0.9999870649093324,0.0,0.0,0.0001419428055229,0.0002838856110459,0.0002838856110459,0.0,0.0,0.0,0.0,0.0,0.0,0.0009935996386607,0.004826055387781,0.0,0.0001419428055229,1.7033136662756545e-05,0.0,0.0,0.0,0.0,0.0,0.0001419428055229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9981003561654368,0.0,0.0,0.0029883244196569,0.0059766488393139,0.0059766488393139,0.0,0.0,0.0,0.0,0.0,0.0,0.0209182709375989,0.0567781639734829,0.0,0.0029883244196569,0.0006275481281279,0.0,0.0,0.0,0.0,0.0,0.0029883244196569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.4450656616072193,0.8904949389510458,0.0,0.0003636157366072,0.0003636157366072,0.0003636157366072,0.0,0.0,0.0,0.0,0.0,0.0,0.0927220128348373,0.0152718609375026,7.272314732144106e-06,0.0,0.0,1.8180786830360265e-05,0.0,0.0,0.0,0.0,0.0003636157366072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.548698855446053,0.7795007549590753,0.0,0.0,0.0043547528210004,0.0043547528210004,0.0,0.0,0.0043547528210004,0.0043547528210004,0.0,0.0,0.2133828882290206,0.2133828882290206,0.0,8.709505642000841e-05,0.0,0.00017419011284,0.00017419011284,0.0041805627081604,0.0041805627081604,0.0,0.0043547528210004,0.0,0.0,0.0,0.0,0.0,0.0043547528210004,0.0,0.0,0.0,r2l
0.9727182466874298,0.0941867287574035,0.2105746150076236,0.0,9.610890689530974e-05,9.610890689530974e-05,9.610890689530974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0245077712583039,0.0015377425103249,1.9221781379061946e-06,0.0,0.0,1.5377425103249557e-05,0.0,0.0,0.0,0.0,9.610890689530974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0007265203681506,0.446810026412643,0.8896241908004575,0.0,0.0003632601840753,0.0003632601840753,0.0003632601840753,0.0,0.0,0.0,0.0,0.0,0.0,0.0926313469392064,0.0156201879152387,7.265203681506391e-06,0.0,0.0,1.8163009203765976e-05,0.0,0.0,0.0,0.0,0.0003632601840753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003663496942974,0.4319262895767052,0.8964577019458844,0.0,0.0003663496942974,0.0003663496942974,0.0003663496942974,0.0,0.0,0.0,0.0,0.0,0.0,0.0934191720458522,0.031139724015284,7.326993885949198e-06,0.0,0.0,0.0,0.0,3.663496942974599e-06,0.0,0.0,0.0003663496942974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9892399377080742,0.0,0.0,0.0029617962206828,0.0059235924413657,0.0059235924413657,0.0,0.0,0.0,0.0,0.0,0.0,0.0325797584275114,0.1421662185927771,0.0,0.0029617962206828,0.0002961796220682,0.0,0.0,0.0,0.0,0.0,0.0029617962206828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.4236676233587013,0.8999716239027147,0.0,0.0003680865537434,0.0003680865537434,0.0003680865537434,0.0,0.0,0.0,0.0,0.0,0.0,0.0938620712045776,0.0404895209117785,7.361731074868832e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003680865537434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9926811675081992,0.0,0.0,0.0029720993039167,0.0059441986078335,0.0059441986078335,0.0,0.0,0.0,0.0,0.0,0.0,0.0178325958235005,0.1188839721566705,0.0,0.0029720993039167,0.0004458148955875,0.0,0.0,0.0,0.0,0.0,0.0029720993039167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.0,0.0,0.0,0.0,0.0081674518154579,0.9964291214858702,0.0081674518154579,0.006207263379748,0.0,0.0003266980726183,0.0,0.0030219571717194,0.0571721627082056,0.0571721627082056,0.0,0.0057988907889751,0.0,0.004655447534811,0.004655447534811,0.0,0.0,0.0,0.0081674518154579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9884944655436636,0.0,0.0,0.0029595642680948,0.0059191285361896,0.0059191285361896,0.0,0.0,0.0,0.0,0.0,0.0,0.0414338997533272,0.1450186491366452,0.0,0.0029595642680948,0.0003551477121713,0.0,5.919128536189602e-05,0.0,0.0,0.0,0.0029595642680948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0007265709867132,0.4439348728817763,0.8904127442170489,0.0,0.0003632854933566,0.0003632854933566,0.0003632854933566,0.0,0.0,0.0,0.0,0.0,0.0,0.0926378008059353,0.0374184058157307,7.265709867132181e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003632854933566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9981272392179914,0.0,0.0,0.0029884049078382,0.0029884049078382,0.0029884049078382,0.0,0.0,0.0,0.0,0.0,0.0,0.020918834354868,0.0567796932489276,0.0,0.0029884049078382,0.0003287245398622,0.0,0.0,0.0,0.0,0.0,0.0029884049078382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9976016312108852,0.0,0.0,0.0029868312311703,0.0059736624623406,0.0059736624623406,0.0,0.0,0.0,0.0,0.0,0.0,0.0268814810805328,0.0627234558545766,0.0,0.0029868312311703,0.0005674979339223,0.0,0.0,0.0,0.0,0.0,0.0029868312311703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9925541002124572,0.0,0.0,0.0029717188629115,0.005943437725823,0.005943437725823,0.0,0.0,0.0,0.0,0.0,0.0,0.0356606263549385,0.1158970356535503,0.0,0.0029717188629115,0.0002971718862911,0.0,0.0,0.0,0.0,0.0,0.0029717188629115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9907220307004444,0.0,0.0,0.0016161860207185,0.0016161860207185,0.003232372041437,0.0,0.0,0.0,0.0,0.0,0.0016161860207185,0.0016161860207185,0.1357596257403545,0.0,0.0016161860207185,3.232372041437013e-05,0.0,0.0,0.0,0.0,0.0,0.0016161860207185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9963643309789476,0.0,0.0,0.0029831267394579,0.0059662534789158,0.0119325069578317,0.0,0.0,0.0,0.0,0.0,0.0022373450545934,0.0059662534789158,0.0835275487048219,0.0,0.0029831267394579,0.0006264566152861,0.0,0.0,0.0,0.0,0.0,0.0029831267394579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.453407918944241,0.8862063870273801,0.0,0.0003615693133526,0.0003615693133526,0.0003615693133526,0.0,0.0,0.0,0.0,0.0,0.0,0.0922001749049293,0.0213325894878071,7.231386267053285e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003615693133526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.5516886706520135,0.7837481908469082,0.0,0.0,0.0043784815131112,0.0043784815131112,0.0,0.0,0.0043784815131112,0.0043784815131112,0.0,0.0,0.201410149603116,0.201410149603116,0.0,8.756963026222437e-05,0.0,0.0001751392605244,0.0001751392605244,0.0042033422525867,0.0042033422525867,0.0,0.0043784815131112,0.0,0.0,0.0,0.0,0.0,0.0043784815131112,0.0,0.0,0.0,r2l
0.0,0.99829218611982,0.0,0.0,0.0029888987608377,0.0029888987608377,0.0029888987608377,0.0,0.0,0.0,0.0,0.0,0.0,0.0209222913258644,0.0538001776950801,0.0,0.0029888987608377,0.0003287788636921,0.0,0.0,0.0,0.0,0.0,0.0029888987608377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
1.9413125679960586e-06,0.0,0.999999999988317,0.0,0.0,1.9413125679960586e-07,1.9413125679960586e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.1061001087936938e-06,3.1061001087936938e-06,0.0,1.9413125679960586e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.9413125679960586e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9856152409043376,0.0,0.0,0.0029509438350429,0.0059018876700858,0.0059018876700858,0.0,0.0,0.0,0.0,0.0,0.0,0.0118037753401717,0.1682037985974468,0.0,0.0029509438350429,0.0003541132602051,0.0,5.901887670085855e-05,0.0,0.0,0.0,0.0029509438350429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9987026688164664,0.0,0.0,0.0029901277509475,0.0029901277509475,0.0029901277509475,0.0,0.0,0.0,0.0,0.0,0.0,0.0149506387547375,0.04784204401516,0.0,0.0029901277509475,0.0003588153301137,0.0,0.0,0.0,0.0,0.0,0.0029901277509475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0009848304753007,0.9999995136896638,0.0,0.0,1.9478450856422397e-07,1.9478450856422397e-07,1.9478450856422397e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.967004968387711e-05,1.6167114210830588e-05,1.3634915599495677e-08,6.817457799747837e-08,0.0,3.895690171284479e-09,9.739225428211198e-09,0.0,0.0,0.0,1.9478450856422397e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003684335268502,0.4266460240926291,0.9000831060952444,0.0,0.0003684335268502,0.0003684335268502,0.0003684335268502,0.0,0.0,0.0,0.0,0.0,0.0,0.0851081447024156,0.0217375780841667,7.368670537005685e-06,0.0,0.0,0.0,0.0,3.6843352685028416e-06,0.0,0.0,0.0003684335268502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9966639678436018,0.0,0.0,0.0029840238558191,0.0059680477116383,0.0059680477116383,0.0,0.0,0.0,0.0,0.0,0.0,0.0059680477116383,0.0805686441071175,0.0,0.0029840238558191,0.0006564852482802,0.0,0.0001193609542327,0.0,0.0,0.0,0.0029840238558191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.5714580816327682,0.8183279728981242,0.0,0.0,0.0091433293061242,0.0091433293061242,0.0,0.0,0.0045716646530621,0.0045716646530621,0.0,0.0,0.0411449818775593,0.0411449818775593,0.0,0.0005028831118368,0.0,0.0005028831118368,0.0005028831118368,0.0040687815412253,0.0040687815412253,0.0,0.0045716646530621,0.0,0.0,0.0,0.0,0.0,0.0045716646530621,0.0,0.0,0.0,r2l
0.0003654001439704,0.4370185721886115,0.8941341522955957,0.0,0.0003654001439704,0.0003654001439704,0.0003654001439704,0.0,0.0,0.0,0.0,0.0,0.0,0.0931770367124548,0.0274050107977808,7.308002879408219e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003654001439704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003639849444815,0.4447896021564653,0.8921270989243016,0.0,0.0003639849444815,0.0003639849444815,0.0003639849444815,0.0,0.0,0.0,0.0,0.0,0.0,0.0771648082300905,0.0145593977792623,7.279698889631184e-06,0.0,0.0,0.0,0.0,3.639849444815592e-06,0.0,0.0,0.0003639849444815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9975527181424986,0.0,0.0,0.0029866847848577,0.0059733695697155,0.0059733695697155,0.0,0.0,0.0,0.0,0.0,0.0,0.0059733695697155,0.0686937500517289,0.0,0.0029866847848577,0.0005077364134258,0.0,0.0,0.0,0.0,0.0,0.0029866847848577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.8125336030224128,0.0,0.0,0.0024327353383904,0.0048654706767809,0.0048654706767809,0.0,0.0,0.0,0.0,0.0,0.0,0.5449327157994625,0.2067825037631888,4.865470676780915e-05,0.0008757847218205,4.865470676780915e-05,0.0,0.0,0.0,0.0,0.0,0.0024327353383904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0007338685573984,0.4304139089142077,0.8971543114196401,0.0,0.0003669342786992,0.0003669342786992,0.0003669342786992,0.0,0.0,0.0,0.0,0.0,0.0,0.093568241068306,0.0315563479681345,7.338685573984786e-06,0.0,0.0,0.0,0.0,3.669342786992393e-06,0.0,0.0,0.0003669342786992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9908950286587844,0.0,0.0,0.0029667515828107,0.0059335031656214,0.0059335031656214,0.0,0.0,0.0,0.0,0.0,0.0,0.0415345221593502,0.1275703180608614,0.0004153452215935,0.0025514063612172,0.0003560101899372,0.0,0.0,0.0,0.0,0.0,0.0029667515828107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9945100760638158,0.0,0.0,0.0029775750780353,0.0029775750780353,0.0029775750780353,0.0,0.0,0.0,0.0,0.0,0.0,0.0029775750780353,0.1042151277312381,0.0,0.0029775750780353,0.000506187763266,0.0,0.0,0.0,0.0,0.0,0.0029775750780353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0017033185738399,0.9999899460585264,0.0,0.0,0.0001419432144866,0.0001419432144866,0.0001419432144866,0.0,0.0,0.0,0.0,0.0,0.0,0.0002838864289733,0.0041163532201131,0.0,0.0001419432144866,1.4194321448666096e-05,0.0,0.0,0.0,0.0,0.0,0.0001419432144866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9971304099355776,0.0,0.0,0.0029854203890286,0.0029854203890286,0.0029854203890286,0.0,0.0,0.0,0.0,0.0,0.0,0.008956261167086,0.0746355097257168,0.0,0.0029854203890286,0.0002388336311222,0.0,0.0,0.0,0.0,0.0,0.0029854203890286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003621490822895,0.4490648620390017,0.8876274006916074,0.0,0.0003621490822895,0.0003621490822895,0.0003621490822895,0.0,0.0,0.0,0.0,0.0,0.0,0.0923480159838269,0.042733591710163,7.24298164579035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003621490822895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.980253029305846,0.0,0.0,0.0029348893092989,0.0058697786185978,0.0058697786185978,0.0,0.0,0.0,0.0,0.0,0.0,0.0381535610208862,0.19370269441373,0.0006750245411387,0.0029348893092989,0.0003228378240228,0.0004402333963948,5.86977861859788e-05,0.0,0.0,0.0,0.0029348893092989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9975570806389488,0.0,0.0,0.0029866978462243,0.0029866978462243,0.0029866978462243,0.0,0.0,0.0,0.0,0.0,0.0,0.0089600935386731,0.0686940504631611,0.0,0.0029866978462243,0.0006570735261693,0.0,0.0,0.0,0.0,0.0,0.0029866978462243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003646161237573,0.4382685807563757,0.8929448870818337,0.0,0.0003646161237573,0.0003646161237573,0.0003646161237573,0.0,0.0,0.0,0.0,0.0,0.0,0.0929771115581329,0.0426600864796139,7.292322475147683e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003646161237573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.995521209128054,0.0,0.0,0.002980602422539,0.002980602422539,0.002980602422539,0.0,0.0,0.0,0.0,0.0,0.0,0.0178836145352344,0.0923986750987115,0.0,0.002980602422539,0.0004768963876062,0.0,0.0,0.0,0.0,0.0,0.002980602422539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0048069111536606,0.9998375199614056,0.0,0.0,0.0012017277884151,0.0012017277884151,0.0012017277884151,0.0,0.0,0.0,0.0,0.0,0.0,0.0120172778841515,0.0120172778841515,0.0,0.0012017277884151,0.0,0.0,0.0,0.0,0.0,0.0,0.0012017277884151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9984125294606636,0.0,0.0,0.0029892590702415,0.005978518140483,0.005978518140483,0.0,0.0,0.0,0.0,0.0,0.0,0.011957036280966,0.0538066632643471,0.0,0.0029892590702415,0.000508174041941,0.0,0.0,0.0,0.0,0.0,0.0029892590702415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.7836937991989024,0.0,0.0,0.0023463886203559,0.0046927772407119,0.0046927772407119,0.0,0.0,0.0,0.0,0.0,0.0,0.5983290981907787,0.1665935920452756,0.0003050305206462,0.0008916276757352,0.0,4.692777240711991e-05,2.3463886203559957e-05,0.0,0.0,0.0,0.0023463886203559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9993103482606364,0.0,0.0,0.0029919471504809,0.0029919471504809,0.0029919471504809,0.0,0.0,0.0,0.0,0.0,0.0,0.0029919471504809,0.0359033658057713,0.0,0.0029919471504809,0.0005086310155817,0.0,0.0,0.0,0.0,0.0,0.0029919471504809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.5476716073733892,0.7780414104748941,0.0,0.0,0.0043466000585189,0.0043466000585189,0.0,0.0,0.0043466000585189,0.0043466000585189,0.0,0.0,0.217330002925948,0.217330002925948,0.0,8.693200117037922e-05,0.0,0.0001738640023407,0.0001738640023407,0.0041727360561782,0.0041727360561782,0.0,0.0043466000585189,0.0,0.0,0.0,0.0,0.0,0.0043466000585189,0.0,0.0,0.0,r2l
0.0007309213572541,0.4363600502807026,0.8942822806004015,0.0,0.000365460678627,0.000365460678627,0.000365460678627,0.0,0.0,0.0,0.0,0.0,0.0,0.0931924730498988,0.0325260003978078,7.309213572541083e-06,0.0,0.0,0.0,0.0,3.6546067862705406e-06,0.0,0.0,0.000365460678627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9901654338329964,0.0,0.0,0.0029645671671646,0.0029645671671646,0.0029645671671646,0.0,0.0,0.0,0.0,0.0,0.0,0.0088937015014939,0.139334656856739,0.0,0.0029645671671646,0.0002668110450448,0.0,0.0,0.0,0.0,0.0,0.0029645671671646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9924445211533957,0.0,0.0,0.0029713907818963,0.0059427815637927,0.0059427815637927,0.0,0.0,0.0,0.0,0.0,0.0,0.0386280801646531,0.1158842404939593,0.0,0.0029713907818963,0.0003862808016465,0.0,0.0,0.0,0.0,0.0,0.0029713907818963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9909626318161302,0.0,0.0,0.0029669539874734,0.0059339079749468,0.0059339079749468,0.0,0.0,0.0,0.0,0.0,0.0,0.0059339079749468,0.1335129294363049,0.0,0.0029669539874734,0.000326364938622,0.0,0.0,0.0,0.0,0.0,0.0029669539874734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9977708432033384,0.0,0.0,0.0029873378539022,0.0029873378539022,0.0029873378539022,0.0,0.0,0.0,0.0,0.0,0.0,0.0209113649773154,0.0627340949319464,0.0,0.0029873378539022,0.0004182272995463,0.0,0.0,0.0,0.0,0.0,0.0029873378539022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9979489032767144,0.0,0.0,0.0029878709678943,0.0029878709678943,0.0029878709678943,0.0,0.0,0.0,0.0,0.0,0.0,0.008963612903683,0.0627452903257814,0.0,0.0029878709678943,0.0005676954838999,0.0,0.0,0.0,0.0,0.0,0.0029878709678943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.8958666802014665,0.1846711803405068,0.4015893320572664,0.0,0.0001762129583401,0.0001762129583401,0.0001762129583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0449343043767454,0.0037004721251437,3.5242591668035664e-06,0.0,0.0,2.4669814167624968e-05,0.0,0.0,0.0,0.0,0.0001762129583401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003613004162439,0.4527094215537245,0.8862699210465174,0.0,0.0003613004162439,0.0003613004162439,0.0003613004162439,0.0,0.0,0.0,0.0,0.0,0.0,0.0921316061422184,0.0314331362132274,7.226008324879881e-06,3.613004162439941e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0003613004162439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0,0.9953575853212476,0.0,0.0,0.0029801125309019,0.0059602250618038,0.0059602250618038,0.0,0.0,0.0,0.0,0.0,0.0,0.0059602250618038,0.095363600988862,0.0,0.0029801125309019,0.0005662213808713,0.0,0.0,0.0,0.0,0.0,0.0029801125309019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0003635657231769,0.4450044451685481,0.8903724560602733,0.0,0.0003635657231769,0.0003635657231769,0.0003635657231769,0.0,0.0,0.0,0.0,0.0,0.0,0.0927092594101142,0.0225410748369689,7.271314463538369e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003635657231769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
0.0014623439785968,0.4365096776111491,0.8953201008958996,0.0,0.0003655859946492,0.0003655859946492,0.0003655859946492,0.0,0.0,0.0,0.0,0.0,0.0,0.0851815367532644,0.0223007456736014,7.311719892984073e-06,0.0,0.0,0.0,0.0,3.655859946492037e-06,0.0,0.0,0.0003655859946492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r2l
